date,url,content,reply,retweet,like,view
2019-09-10 20:14:54+00:00,https://twitter.com/Twitter/status/1171517424870420481,@MalikEarnest These sweet treats (and a DM) comin' atcha! https://t.co/ZZp3WRFmH8,8,5,140,
2019-09-10 19:56:17+00:00,https://twitter.com/Twitter/status/1171512741409906689,Who likes candy?? 🍭,6850,3631,38985,
2019-09-10 19:14:40+00:00,https://twitter.com/Twitter/status/1171502266441814018,@sulamatraore It's true,1,0,6,
2019-09-10 19:10:32+00:00,https://twitter.com/Twitter/status/1171501226833264641,@Adacampbell a big one,4,2,22,
2019-09-10 18:55:47+00:00,https://twitter.com/Twitter/status/1171497513745956864,@connorrcoleman few times they been around that track,0,0,6,
2019-09-10 18:51:50+00:00,https://twitter.com/Twitter/status/1171496521386188804,@The_Fool_Monty YEAH you do,1,1,5,
2019-09-09 19:57:20+00:00,https://twitter.com/Twitter/status/1171150614853824513,@DanielCake Union Square subway station in NY!,2,1,7,
2019-09-07 14:15:28+00:00,https://twitter.com/Twitter/status/1170339808310435841,@Maza_je @jack 💙,5,1,13,
2019-09-07 00:59:11+00:00,https://twitter.com/Twitter/status/1170139414107869184,@needynext wait what,6,2,47,
2019-09-06 22:03:44+00:00,https://twitter.com/Twitter/status/1170095262666117120,@stxve important work,4,0,26,
2019-09-06 22:00:18+00:00,https://twitter.com/Twitter/status/1170094397435703296,@Kehlani builds character,28,70,1196,
2019-09-06 21:56:45+00:00,https://twitter.com/Twitter/status/1170093504770428928,@SketchesbyBoze depends which Dracula,2,3,41,
2019-09-06 17:28:34+00:00,https://twitter.com/Twitter/status/1170026016107970561,@_chriswolfe just being resourceful,4,15,627,
2019-09-06 17:25:27+00:00,https://twitter.com/Twitter/status/1170025229197819904,"@sarahnahizu we are the ""nothing"" translators",0,53,153,
2019-09-06 16:48:00+00:00,https://twitter.com/Twitter/status/1170015805679034369,@badboychadhoy We live in a society,3,17,37,
2019-09-06 15:38:54+00:00,https://twitter.com/Twitter/status/1169998416987992070,"@DragonflyJonez For next time &lt;3 
https://t.co/2w1AwougEr",2,0,10,
2019-09-06 15:29:23+00:00,https://twitter.com/Twitter/status/1169996020098486272,@MicaBurton Saw what?,1,0,33,
2019-09-06 15:21:27+00:00,https://twitter.com/Twitter/status/1169994026361270273,@hunters Patiently waiting,1,7,418,
2019-09-06 15:21:02+00:00,https://twitter.com/Twitter/status/1169993920358617089,@aubry256 And you just embrace it,6,9,100,
2019-09-06 14:18:51+00:00,https://twitter.com/Twitter/status/1169978271238426624,@CHIMPSINSOCKS Pup content continues to deliver,1,0,10,
2019-09-06 14:14:16+00:00,https://twitter.com/Twitter/status/1169977117469224961,@KwabenaWann What do you even say when it's your own Tweet,15,8,81,
2019-09-06 02:14:52+00:00,https://twitter.com/Twitter/status/1169796073394622466,@PG_Nakkiel @dekillsage subtle,1,0,10,
2019-09-06 02:05:10+00:00,https://twitter.com/Twitter/status/1169793634104819712,@Tascharoe perfect complementary gif,2,0,3,
2019-09-06 02:01:24+00:00,https://twitter.com/Twitter/status/1169792686762557440,@MalditangMayora why filter anything?,2,1,15,
2019-09-06 01:50:52+00:00,https://twitter.com/Twitter/status/1169790033529729024,@FrameshiftShark https://t.co/216fz5mbOo,1,0,3,
2019-09-06 01:41:00+00:00,https://twitter.com/Twitter/status/1169787550342402048,@luke_wood542 swipe like,2,1,16,
2019-09-06 01:30:40+00:00,https://twitter.com/Twitter/status/1169784949282443264,@LukeCutforth https://t.co/RgQ1OFY4ek,1,0,14,
2019-09-06 01:24:07+00:00,https://twitter.com/Twitter/status/1169783300489019393,@jokingly how you gonna be IRLs without that support,0,0,18,
2019-09-05 17:24:06+00:00,https://twitter.com/Twitter/status/1169662503909056513,@heertohbadisad_ we've got the jokes and the XOs,3,0,7,
2019-09-05 17:21:10+00:00,https://twitter.com/Twitter/status/1169661764511903744,@C3Garbi BIG hug!,4,1,6,
2019-09-05 17:16:04+00:00,https://twitter.com/Twitter/status/1169660480505438210,@EvangelistNeo_M nothing better,7,2,188,
2019-09-05 17:15:52+00:00,https://twitter.com/Twitter/status/1169660432325500931,@Stnces delivering hug 🤗,13,15,378,
2019-09-05 17:12:54+00:00,https://twitter.com/Twitter/status/1169659685382840320,@ltx5389 claps work too,3,1,58,
2019-09-05 17:12:38+00:00,https://twitter.com/Twitter/status/1169659617879703555,@lane_bandito BFFs 💙,6,5,160,
2019-09-05 17:09:24+00:00,https://twitter.com/Twitter/status/1169658803492663296,@HaajiYaska That's usually how it works,1,1,56,
2019-09-05 17:09:10+00:00,https://twitter.com/Twitter/status/1169658742473940992,@ArthursHorse Your wish is our command,9,3,177,
2019-09-05 17:08:57+00:00,https://twitter.com/Twitter/status/1169658690569482241,@ben10sonyeontan cc: @BTS_twt,35,189,853,
2019-09-05 17:08:35+00:00,https://twitter.com/Twitter/status/1169658596382187521,@I_M_RTI sending hugs,5,1,50,
2019-09-05 17:06:33+00:00,https://twitter.com/Twitter/status/1169658084710649856,@Emojipedia 🤗🤗🤗,11,4,125,
2019-09-05 17:05:14+00:00,https://twitter.com/Twitter/status/1169657752609857536,@frayxxherondale everyone.,11,12,109,
2019-09-05 17:04:51+00:00,https://twitter.com/Twitter/status/1169657656690262018,@eddiek005 xoxo,3,0,59,
2019-09-05 17:02:42+00:00,https://twitter.com/Twitter/status/1169657117843828736,hugs!,6164,32217,116641,
2019-09-05 16:29:13+00:00,https://twitter.com/Twitter/status/1169648692351160327,@hoesokjin They said happy birthday to YOU,6,11,131,
2019-09-05 16:28:58+00:00,https://twitter.com/Twitter/status/1169648626097897472,@MelanieScrofano We definitely won't tell,2,0,61,
2019-09-05 16:24:33+00:00,https://twitter.com/Twitter/status/1169647515723018240,@npseaver This is the new rough draft,1,1,7,
2019-09-05 16:20:09+00:00,https://twitter.com/Twitter/status/1169646408561025024,@psychedelicnoel It's your duty,1,2,19,
2019-09-05 16:19:45+00:00,https://twitter.com/Twitter/status/1169646308359057409,@bubear28 Wait until your mom finds out your mutuals are actually the best friends you could ever make,2,3,31,
2019-09-05 16:18:08+00:00,https://twitter.com/Twitter/status/1169645900869898245,@NathanButlerArt Sounds like Winnie the Pooh is guest Tweeting from your account,1,2,11,
2019-09-05 16:14:57+00:00,https://twitter.com/Twitter/status/1169645100978384897,@zndayah You've gotta Tweet that hug into existence,0,1,2,
2019-09-05 16:09:03+00:00,https://twitter.com/Twitter/status/1169643615636938753,@swervybesson Trying to name a better group of people than your mutuals:,0,0,7,
2019-09-05 16:01:02+00:00,https://twitter.com/Twitter/status/1169641596478001152,"@roseannenism if it works, why change anything",0,0,4,
2019-09-05 15:56:44+00:00,https://twitter.com/Twitter/status/1169640516792795138,@stevelarrington Haven't done something like that since the LWWY video dropped,7,13,90,
2019-09-05 15:52:43+00:00,https://twitter.com/Twitter/status/1169639504149454848,@tinyeuphorian even two seconds can be so sweet,9,45,375,
2019-09-05 15:41:30+00:00,https://twitter.com/Twitter/status/1169636682133491712,"@RealDreylo and yet, so many grammar errors",105,229,941,
2019-09-05 15:35:30+00:00,https://twitter.com/Twitter/status/1169635171626176512,@LaBeautyologist Truth hurts,1,1,19,
2019-09-05 15:28:18+00:00,https://twitter.com/Twitter/status/1169633362253766657,"@bryanyang ""ladies and gentlemen, we are being held momentarily due to a viral Tweet.""",1,0,5,
2019-09-04 21:12:06+00:00,https://twitter.com/Twitter/status/1169357493794988034,@umciao Only the best,5,0,4,
2019-09-04 20:59:31+00:00,https://twitter.com/Twitter/status/1169354324192976906,@stopchrissy Oh wow that's a lot of space!,0,0,8,
2019-09-04 20:45:34+00:00,https://twitter.com/Twitter/status/1169350815699615745,@MCUMarvels that x3000,0,1,16,
2019-09-04 20:45:20+00:00,https://twitter.com/Twitter/status/1169350754957762560,@JHSMEETSEVlL It's the garnish that makes the meal,2,10,158,
2019-09-04 20:34:34+00:00,https://twitter.com/Twitter/status/1169348046812958720,@raplineIover timelines before timed tests,0,0,26,
2019-09-04 20:28:43+00:00,https://twitter.com/Twitter/status/1169346574763220992,@ryanmccartan responding fast is cardio,0,0,10,
2019-09-04 20:26:32+00:00,https://twitter.com/Twitter/status/1169346023774478336,@slayyyter And we're streaming it,2,2,30,
2019-09-04 20:20:22+00:00,https://twitter.com/Twitter/status/1169344471777054720,@levelupdub too often,0,0,5,
2019-09-04 20:19:49+00:00,https://twitter.com/Twitter/status/1169344335369797632,@Nicks Tweet it out,5,0,87,
2019-09-04 20:13:46+00:00,https://twitter.com/Twitter/status/1169342811793252353,@NUTELLAPJMS The IRLs act different,14,10,147,
2019-09-04 20:13:03+00:00,https://twitter.com/Twitter/status/1169342630922031105,@lovinggarbage participation is our priority,1,0,4,
2019-09-04 20:06:27+00:00,https://twitter.com/Twitter/status/1169340970380533761,@megancarnahan16 What gets Tweeted comes back around,1,3,92,
2019-09-04 20:02:24+00:00,https://twitter.com/Twitter/status/1169339951898648576,@anyting4Sel Top notch friends,1,1,23,
2019-09-03 21:47:14+00:00,https://twitter.com/Twitter/status/1169003946247163904,@theybangtan Notchu putting it back on the timeline...,3,0,8,
2019-09-03 21:43:07+00:00,https://twitter.com/Twitter/status/1169002911294251008,@AtongYel *1000 ways to save yourself,0,4,9,
2019-09-03 21:39:40+00:00,https://twitter.com/Twitter/status/1169002043207499776,@jbfan911 @KylePlantEmoji does everyone have this Tweet saved in their notes,0,0,4,
2019-09-03 21:20:55+00:00,https://twitter.com/Twitter/status/1168997323940204544,@trgrrl Sometimes there's no better Tweet than an honest Tweet,11,3,13,
2019-09-03 21:05:27+00:00,https://twitter.com/Twitter/status/1168993430439124992,@kimvanadium Twitter notifications = spidey sense,2,1,40,
2019-09-03 21:04:29+00:00,https://twitter.com/Twitter/status/1168993186410303490,@TheAJayII a refined August 2019,4,2,157,
2019-09-03 20:59:40+00:00,https://twitter.com/Twitter/status/1168991976102027271,@dionne_marissa Back to school tips!,0,0,13,
2019-09-03 20:37:45+00:00,https://twitter.com/Twitter/status/1168986458218258437,@Mokiawa hot tea? hot takes?,1,0,2,
2019-09-03 18:18:34+00:00,https://twitter.com/Twitter/status/1168951434458607617,@rainbowsdan lowkey liked this,7,3,85,
2019-09-03 18:12:49+00:00,https://twitter.com/Twitter/status/1168949984768724994,@KhanStopMe unwritten law now written,1,0,12,
2019-09-03 18:08:40+00:00,https://twitter.com/Twitter/status/1168948942488424450,"@michael_deforge best news, our grading system is pass/fail",0,0,4,
2019-09-03 18:05:07+00:00,https://twitter.com/Twitter/status/1168948049785368578,"@wolfiecindy wait, you're not?",2,3,91,
2019-09-03 18:02:17+00:00,https://twitter.com/Twitter/status/1168947333825998849,@aksually tombstone goes viral,7,3,419,
2019-09-03 17:58:54+00:00,https://twitter.com/Twitter/status/1168946484567511041,@Brittany_broski @nick_colletti your Twitter career knows no limits,1,1,215,
2019-09-03 17:53:21+00:00,https://twitter.com/Twitter/status/1168945088514461703,@a_roach06 their calculators,4,3,52,
2019-09-03 15:12:35+00:00,https://twitter.com/Twitter/status/1168904630392295424,@ALISHAMARIE Pin it to win it,0,2,32,
2019-09-03 15:03:16+00:00,https://twitter.com/Twitter/status/1168902285512122371,@luulubuu Five years since wearing white on Labor Day became okay,8,23,639,
2019-09-03 14:58:46+00:00,https://twitter.com/Twitter/status/1168901152961966086,@YanaaX6 You've just gotta mute 🔇🔇🔇🔇🔇🔇 mute away,0,1,29,
2019-09-03 14:53:19+00:00,https://twitter.com/Twitter/status/1168899782473146372,@alejandre_gorge #WeMetOnTwitter during cuffing season,1,2,12,
2019-09-03 14:48:04+00:00,https://twitter.com/Twitter/status/1168898457505009666,@AlVXXR serve incoming 🔜,0,0,1,
2019-09-03 14:41:46+00:00,https://twitter.com/Twitter/status/1168896875589767171,@chalameche they said 🤝,2,3,68,
2019-08-30 18:18:14+00:00,https://twitter.com/Twitter/status/1167501799324082178,@WittLowry #TEAMWITT is on fire,75,523,2346,
2019-08-30 18:14:53+00:00,https://twitter.com/Twitter/status/1167500956960882688,@sydneemcelroy more of a surprise and delight,4,0,16,
2019-08-30 18:08:54+00:00,https://twitter.com/Twitter/status/1167499448286699531,@orbitsungs What could ice cream REALLY mean,3,2,23,
2019-08-30 18:07:06+00:00,https://twitter.com/Twitter/status/1167498997105229824,@Jerrypleasure this thread gives us life,10,153,3945,
2019-08-30 18:05:13+00:00,https://twitter.com/Twitter/status/1167498523383926790,@TJHaLy 280-0 win-loss record,2,0,35,
2019-08-30 18:02:49+00:00,https://twitter.com/Twitter/status/1167497916832858112,@tast3less ... we need... to know,0,0,7,
2019-08-30 17:59:40+00:00,https://twitter.com/Twitter/status/1167497126097510401,"@Number10cat @SkyNewsThompson pawss Tweet, wait for likes to roll in",1,2,61,
2019-08-30 17:58:21+00:00,https://twitter.com/Twitter/status/1167496792717479936,@treaclybot Example B: Tweet the Tweet,0,0,3,
2019-08-30 17:30:44+00:00,https://twitter.com/Twitter/status/1167489845377323008,@explicitcherry You act like we're not also listening to NFR,17,480,1235,
2019-08-30 17:29:47+00:00,https://twitter.com/Twitter/status/1167489603584090117,@G2Jankos Twitter dreams come true all the time,3,5,235,
2019-08-29 21:13:35+00:00,https://twitter.com/Twitter/status/1167183540527624192,@NEONDOUBT Howie when he closed on that mutual: deal,2,1,8,
2019-08-29 20:59:04+00:00,https://twitter.com/Twitter/status/1167179885212766209,@yeosangbf Give us all the Aries knowledge,0,0,12,
2019-08-29 20:47:49+00:00,https://twitter.com/Twitter/status/1167177055928279040,@anyabayerle Glass half full kinda Tweet,0,0,14,
2019-08-29 20:44:34+00:00,https://twitter.com/Twitter/status/1167176237028118528,@Samsora_ Everyone after we Tweeted this https://t.co/f2B4TUx6xq,8,2,88,
2019-08-29 20:42:37+00:00,https://twitter.com/Twitter/status/1167175747607388160,@redisnthere Most selfless Tweet ever. Good karma is coming your way,2,1,12,
2019-08-29 20:34:07+00:00,https://twitter.com/Twitter/status/1167173607497306123,"@gwtears we-       we-
         we-
   we-
  we-       we-        we-",20,4,91,
2019-08-29 20:25:33+00:00,https://twitter.com/Twitter/status/1167171450069032960,@therottingking You are so good at Twitter,3,4,85,
2019-08-29 20:08:46+00:00,https://twitter.com/Twitter/status/1167167228262965248,@moistkombucha This Tweet is out of this world,0,3,24,
2019-08-29 20:01:10+00:00,https://twitter.com/Twitter/status/1167165314150391808,@clayharbs82 Even when it drags you it drags you in a funny way,0,1,27,
2019-08-29 16:04:11+00:00,https://twitter.com/Twitter/status/1167105676457447424,@RamenhaeMXMB 🤝,2,5,15,
2019-08-29 16:00:39+00:00,https://twitter.com/Twitter/status/1167104788036763649,"@IAmCoolerCam101 He's alright, alright, alright",1,0,5,
2019-08-29 15:44:09+00:00,https://twitter.com/Twitter/status/1167100635667456000,@Marabajado Twitter,0,1,21,
2019-08-29 15:43:42+00:00,https://twitter.com/Twitter/status/1167100521049665536,@BriiCzyhura We need a sequel where he invites kombucha girl over to try the kombucha in the fridge,2,5,197,
2019-08-29 15:37:14+00:00,https://twitter.com/Twitter/status/1167098895337435141,@thewqsp The true heir to sksksksk,1,2,146,
2019-08-29 15:33:45+00:00,https://twitter.com/Twitter/status/1167098015804547073,@_VXDER The steadfast six,0,0,110,
2019-08-29 15:21:13+00:00,https://twitter.com/Twitter/status/1167094860718977026,"@bwecht Congratulations, your daughter is Renesmee Cullen",8,15,537,
2019-08-28 21:27:35+00:00,https://twitter.com/Twitter/status/1166824674061430784,@baborskii This is how we're shooting shots from now on,4,3,18,
2019-08-28 21:23:46+00:00,https://twitter.com/Twitter/status/1166823714392039425,@urpetsnail Proud of all of you,0,0,19,
2019-08-28 21:14:14+00:00,https://twitter.com/Twitter/status/1166821315493400576,@hotyfolina Tummy flips in ||that// way,2,2,27,
2019-08-28 21:13:43+00:00,https://twitter.com/Twitter/status/1166821183200858113,@dropdeadlois We all wish we were this cat,1,1,14,
2019-08-28 21:04:42+00:00,https://twitter.com/Twitter/status/1166818915525320705,@signofthekatie They don't know there's a whole other world out there,0,2,11,
2019-08-28 21:02:23+00:00,https://twitter.com/Twitter/status/1166818330650578944,@icecapps Real ones ask for your Twitter,1,21,68,
2019-08-28 20:46:32+00:00,https://twitter.com/Twitter/status/1166814343536750592,@RiversPetal Congratulations on your gorgeous Tweets,1,0,1,
2019-08-28 20:39:38+00:00,https://twitter.com/Twitter/status/1166812606432194561,@babyrat The talent spun out,0,0,2,
2019-08-28 20:31:08+00:00,https://twitter.com/Twitter/status/1166810467085541378,@seeyourdayIight Set the poll for 24 hours and Retweet yourself,0,0,3,
2019-08-28 20:16:22+00:00,https://twitter.com/Twitter/status/1166806752064491521,@TobyontheTele https://t.co/6QMFTY2qNn,2,0,77,
2019-08-28 20:12:17+00:00,https://twitter.com/Twitter/status/1166805725319856128,@veschwab bookmarked,0,0,13,
2019-08-28 20:11:18+00:00,https://twitter.com/Twitter/status/1166805474836135938,@ddaengifyuagree And that's all you need,1,1,6,
2019-08-28 20:10:53+00:00,https://twitter.com/Twitter/status/1166805373937782784,@3_stacked we're the icebreaker,0,0,4,
2019-08-28 19:05:13+00:00,https://twitter.com/Twitter/status/1166788846341804033,@cosmicjbieber It's evergreen,0,0,3,
2019-08-28 19:02:19+00:00,https://twitter.com/Twitter/status/1166788115496886274,@boo *except for you,12,6,395,
2019-08-28 18:57:13+00:00,https://twitter.com/Twitter/status/1166786831700111360,@SetsuHakimadesu Ok Sam,1,0,2,
2019-08-28 18:51:54+00:00,https://twitter.com/Twitter/status/1166785493398413314,@jimothybringus Ok maybe you weren't right,10,27,918,
2019-08-28 18:49:35+00:00,https://twitter.com/Twitter/status/1166784909937119232,@hobiskv Yup that's it!,25,122,948,
